repro_id,repro_path,pattern_prefix,raw_sol_gap,launch_adjusted_gap_1us,launch_adjusted_gap_3us,launch_adjusted_gap_5us,best_compile_us,memcopy_sol_us,n_kernels,excess_us_vs_launch_adjusted_sol_3us,priority_score_3us,models,top_ops,launch_adjusted_priority_rank_3us
var_mean_c3179bad0f03,repros/canonical/var_mean_c3179bad0f03/repro.py,var_mean,1.2240437562581188,1.0455076161713976,0.8093947820447036,0.6602800454068145,7.168000098317862,5.8559998869895935,1,-1.687999788671732,0.0,torchbench_nanogpt_infer_000,aten.add.Tensor:3;<built-in function getitem>:2;aten.embedding.default:2;aten.mul.Tensor:2;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.unsqueeze.default:1;aten.var_mean.correction:1;aten.view.default:1;prims.iota.default:1,931
pointwise_849c8a7e937a,repros/canonical/pointwise_849c8a7e937a/repro.py,pointwise,1.1626983824506674,1.0344218609742397,0.8474330925434157,0.7176974684319715,9.375999681651592,8.063999935984612,1,-1.6880002543330193,0.0,timm_mobilenetv2_100_infer;timm_mobilenetv2_100_infer_000;timm_mobilenetv3_large_100_infer;timm_mobilenetv3_large_100_infer_000;timm_mobilevit_s_infer;timm_mobilevit_s_infer_000;timm_tf_efficientnet_b0_infer;timm_tf_efficientnet_b0_infer_000,aten.unsqueeze.default:8;aten.add.Tensor:3;aten.mul.Tensor:3;aten.reciprocal.default:1;aten.sqrt.default:1;aten.sub.Tensor:1,932
mean_var_mean_cf650837b7b1,repros/canonical/mean_var_mean_cf650837b7b1/repro.py,mean_var_mean,1.3895348886397767,1.1758917631016923,0.8993414895807533,0.7281035822074446,15.296000055968761,11.008000001311302,2,-1.7119999453425407,0.0,timm_convnextv2_nano.fcmae_ft_in22k_in1k_infer,aten.add.Tensor:3;<built-in function getitem>:2;aten.mul.Tensor:2;aten.permute.default:2;aten.as_strided.default:1;aten.mean.dim:1;aten.reshape.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,933
pointwise_604e62335f7c,repros/canonical/pointwise_604e62335f7c/repro.py,pointwise,1.179723535061332,1.031218554409446,0.8238133701329485,0.6858673914589603,8.191999979317188,6.943999789655209,1,-1.7519998103380203,0.0,torchbench_mobilenet_v2_infer_000,aten.unsqueeze.default:8;aten.add.Tensor:3;aten.mul.Tensor:3;prims.convert_element_type.default:3;aten.reciprocal.default:1;aten.sqrt.default:1;aten.sub.Tensor:1,934
var_mean_7fd0d03bbf2d,repros/canonical/var_mean_7fd0d03bbf2d/repro.py,var_mean,1.144444471991281,1.0257261616464743,0.8494845480487505,0.7249266933724651,9.8879998549819,8.63999966531992,1,-1.7519998103380203,0.0,torchbench_timm_nfnet_infer_000,aten.mul.Tensor:3;aten.view.default:3;<built-in function getitem>:2;prims.convert_element_type.default:2;aten.add.Tensor:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.unsqueeze.default:1;aten.var_mean.correction:1,935
mean_var_mean_9f6d83adf6c4,repros/canonical/mean_var_mean_9f6d83adf6c4/repro.py,mean_var_mean,1.1433224249272878,1.070665943461644,0.9499323038146866,0.8536683919552245,33.695999532938,29.472000896930695,2,-1.776001363992691,0.0,timm_beit_base_patch16_224_train,aten.add.Tensor:3;aten.mul.Tensor:3;<built-in function getitem>:2;aten.div.Tensor:1;aten.mean.dim:1;aten.reshape.default:1;aten.rsqrt.default:1;aten.slice.Tensor:1;aten.sub.Tensor:1;aten.var_mean.correction:1,936
var_mean_9ded65850d80,repros/canonical/var_mean_9ded65850d80/repro.py,var_mean,1.196891183115194,1.0301003269424513,0.8055797673374571,0.6614173178609498,7.391999941319227,6.175999995321035,1,-1.7840000540018082,0.0,torchbench_hf_Albert_infer_000,aten.add.Tensor:4;aten.embedding.default:3;<built-in function getitem>:2;aten.expand.default:2;aten.mul.Tensor:2;prims.convert_element_type.default:2;aten.gather.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;aten.view.default:1,937
var_mean_810878ea0ac7,repros/canonical/var_mean_810878ea0ac7/repro.py,var_mean,1.180952374352873,1.0279792678096864,0.8164608987867372,0.6771330997247853,7.935999892652035,6.719999946653843,1,-1.7840000540018082,0.0,hf_AlbertForMaskedLM_infer_000;hf_ElectraForCausalLM_infer_000,aten.add.Tensor:4;aten.embedding.default:3;<built-in function getitem>:2;aten.expand.default:2;aten.mul.Tensor:2;aten.gather.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1;aten.view.default:1,938
var_mean_24db25e30504,repros/canonical/var_mean_24db25e30504/repro.py,var_mean,1.1467181441149805,1.0232558086927273,0.8419560516538149,0.7152317792790805,9.503999724984169,8.287999778985977,1,-1.7840000540018082,0.0,torchbench_hf_Longformer_infer_000,aten.add.Tensor:5;prims.convert_element_type.default:4;aten.embedding.default:3;aten.mul.Tensor:3;<built-in function getitem>:2;aten.full.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,939
pointwise_ff7eea75b317,repros/canonical/pointwise_ff7eea75b317/repro.py,pointwise,1.3082191207374352,1.1593322760959837,0.9443757415437061,0.7966631682151667,30.559999868273735,23.360000923275948,3,-1.8000010550022125,0.0,timm_timm_visformer_small_infer_infer_000;timm_visformer_small_infer_000,aten.view.default:4;<built-in function getitem>:3;aten.clone.default:3;aten.expand.default:3;aten.permute.default:2;aten.unbind.int:1,940
var_mean_mean_626fb0807512,repros/canonical/var_mean_mean_626fb0807512/repro.py,var_mean_mean,1.696808532871305,1.2734531196870842,0.8495339781264685,0.6373626572229318,10.208000428974628,6.016000173985958,2,-1.8079997450113297,0.0,torchbench_phlippe_densenet_train_000,aten.mul.Tensor:7;aten.add.Tensor:4;aten.unsqueeze.default:4;<built-in function getitem>:2;aten.copy_.default:2;aten.squeeze.dims:2;aten.cat.default:1;aten.mean.dim:1;aten.relu.default:1;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.var_mean.correction:1,941
mean_5ccd045f4193,repros/canonical/mean_5ccd045f4193/repro.py,mean,1.5954545108787141,1.242477851326844,0.8613496776802999,0.6591549183138995,11.231999844312668,7.040000054985285,2,-1.808000210672617,0.0,torchbench_hf_Whisper_infer_000;torchbench_hf_Whisper_train_001;torchbench_hf_distil_whisper_infer_000,aten.mean.dim:1;aten.view.default:1,942
pointwise_086ccf98d441,repros/canonical/pointwise_086ccf98d441/repro.py,pointwise,1.306429581787101,1.157926669970051,0.9434428415853305,0.7959991774863168,30.559999868273735,23.391999304294586,3,-1.8319994360208511,0.0,timm_timm_visformer_small_train_train_000;timm_visformer_small_train_000,aten.permute.default:5;aten.view.default:4;<built-in function getitem>:3;aten.clone.default:3;aten.expand.default:3;aten.unbind.int:1,943
var_mean_ef88cc4744f1,repros/canonical/var_mean_ef88cc4744f1/repro.py,var_mean,1.169902937311196,1.01580613117196,0.8040033493933169,0.6652864142485954,7.712000049650669,6.591999903321266,1,-1.879999853670597,0.0,torchbench_hf_Bart_infer_004,aten.add.Tensor:5;aten.mul.Tensor:3;aten.view.default:3;<built-in function getitem>:2;aten.embedding.default:2;prims.convert_element_type.default:2;aten.rsqrt.default:1;aten.sub.Tensor:1;aten.unsqueeze.default:1;aten.var_mean.correction:1;prims.iota.default:1,944
any_amax_sum_c34514991dfb,repros/canonical/any_amax_sum_c34514991dfb/repro.py,any_amax_sum,1.111111028983903,1.0108302536850386,0.8562690573727465,0.7427055248163393,11.19999960064888,10.080000385642052,1,-1.8800007849931717,0.0,torchbench_hf_Albert_infer_000;torchbench_hf_Bart_infer_003;torchbench_hf_Bart_infer_004;torchbench_hf_Bert_infer_000;torchbench_hf_DistilBert_infer_000;torchbench_hf_Roberta_base_infer_000,aten.full.default:3;aten.logical_not.default:2;aten.view.default:2;aten.where.self:2;aten.add.Tensor:1;aten.amax.default:1;aten.any.dim:1;aten.div.Tensor:1;aten.eq.Scalar:1;aten.exp.default:1;aten.expand.default:1;aten.sub.Tensor:1,945
any_amax_sum_97b43144672a,repros/canonical/any_amax_sum_97b43144672a/repro.py,any_amax_sum,1.1079364941508694,1.007942229206025,0.853822626837749,0.7405835545562006,11.168000288307667,10.080000385642052,1,-1.912000097334385,0.0,torchbench_hf_Albert_infer_000;torchbench_hf_Bart_infer_004;torchbench_hf_Bert_infer_000;torchbench_hf_DistilBert_infer_000;torchbench_hf_Roberta_base_infer_000,aten.full.default:3;aten.unsqueeze.default:3;aten.add.Tensor:2;aten.expand.default:2;aten.logical_not.default:2;aten.view.default:2;aten.where.self:2;aten.amax.default:1;aten.any.dim:1;aten.div.Tensor:1;aten.eq.Scalar:1;aten.exp.default:1,946
