dir,shape_hash,triton_us,cutile_us,cutile_over_triton,triton_status,cutile_status,compile_us_triton,compile_us_cutile,triton_ratio,cutile_ratio
sum_sum_f1989c7d123c,8c80d3e5,1325.12,1360.86,1.026971142236175,BAD_ORACLE,BAD_ORACLE,1252.32,1248.16,0.945,0.917
sum_sum_f6a916ea301b,537609ac,36.7,,,GOOD,NUMERICS_WORSE_THAN_COMPILED,39.81,,1.085,
sum_sum_f7157664c88b,5d467cd6,14.37,,,GOOD,NUMERICS_WORSE_THAN_COMPILED,16.13,,1.122,
sum_sum_f9d7470ca796,e3c25c9d,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_f9e4c9d243d2,82bc110b,39.84,,,GOOD,NUMERICS_WORSE_THAN_COMPILED,58.05,,1.457,
sum_sum_fa3f320d4dca,036a9f6f,50.05,170.27,3.4019980019980025,BAD_ORACLE,BAD_ORACLE,41.6,39.07,0.831,0.229
sum_sum_fdba1485ca74,611efccd,16.0,53.31,3.331875,BAD_ORACLE,BAD_ORACLE,14.11,14.18,0.882,0.266
sum_sum_sum_00a35e7a9bcb,bb79344b,54.72,419.74,7.670687134502924,BAD_ORACLE,BAD_ORACLE,51.84,52.06,0.947,0.124
sum_sum_sum_00a35e7a9bcb,befb65f3,50.18,315.2,6.281387006775607,BAD_ORACLE,BAD_ORACLE,40.38,40.83,0.805,0.13
sum_sum_sum_00a35e7a9bcb,c040a99e,32.86,205.95,6.267498478393183,BAD_ORACLE,BAD_ORACLE,30.4,31.07,0.925,0.151
sum_sum_sum_00a35e7a9bcb,f006a98f,30.62,162.05,5.292292619203136,BAD_ORACLE,BAD_ORACLE,26.08,26.75,0.852,0.165
sum_sum_sum_04b57f7e083d,ef8b4ed0,120.61,862.11,7.147914766603101,GOOD,BAD_ORACLE,593.92,593.98,4.924,0.689
sum_sum_sum_06b536dc906d,0acf4a9d,295.84,2483.17,8.393624932395891,BAD_ORACLE,BAD_ORACLE,249.6,251.52,0.844,0.101
sum_sum_sum_0931873d4f42,7639f983,13.76,21.28,1.5465116279069768,GOOD,GOOD,29.44,28.99,2.14,1.362
sum_sum_sum_0a8714a3041e,f96ef00e,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_0b5187c8ce05,cce081e2,119.17,188.32,1.580263489133171,AT_FLOOR,BAD_ORACLE,124.74,124.58,1.047,0.662
sum_sum_sum_0bc6cca52a2d,0636dd1f,268.1,9031.68,33.68772845953002,GOOD,BAD_ORACLE,329.66,330.66,1.23,0.037
sum_sum_sum_0c3a6fa20cd5,6da1d727,97.25,,,BAD_ORACLE,NUMERICS_WORSE_THAN_COMPILED,59.14,,0.608,
sum_sum_sum_0db891d3a1f0,0884bda3,98.08,1406.94,14.344820554649267,GOOD,BAD_ORACLE,172.0,167.74,1.754,0.119
sum_sum_sum_0e08b9d50286,05376402,69.31,4441.25,64.07805511470207,GOOD,BAD_ORACLE,142.27,143.33,2.053,0.032
sum_sum_sum_108c41706eb6,efe996c6,361.47,1433.5,3.965750961352256,BAD_ORACLE,BAD_ORACLE,237.44,237.47,0.657,0.166
sum_sum_sum_11d45d703ba6,8bec5e94,42.59,73.6,1.7281051890115047,GOOD,BAD_ORACLE,50.53,49.09,1.186,0.667
sum_sum_sum_127fc8edd5da,953b9872,135.1,51313.76,379.8205773501111,BAD_ORACLE,BAD_ORACLE,114.66,114.62,0.849,0.002
sum_sum_sum_12f47639e40c,89c70199,130.11,7198.62,55.32718468987779,AT_FLOOR,BAD_ORACLE,127.84,128.7,0.983,0.018
sum_sum_sum_135a329ed033,5a443972,48.03,255.81,5.326046221111805,GOOD,BAD_ORACLE,51.1,51.14,1.064,0.2
sum_sum_sum_140a28e119af,8ab09cfc,211.84,884.64,4.175981873111782,BAD_ORACLE,BAD_ORACLE,194.27,194.27,0.917,0.22
sum_sum_sum_19792008bf4a,e4a199c7,26.43,46.05,1.742338251986379,BAD_ORACLE,BAD_ORACLE,24.32,24.8,0.92,0.539
sum_sum_sum_1a0060cd26d5,6ea2f11f,145.18,1015.78,6.996693759471001,GOOD,BAD_ORACLE,250.78,252.9,1.727,0.249
sum_sum_sum_1a561863a1c6,b55d777f,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_200f6e0136dd,3d639bb6,33.73,157.6,4.672398458345687,GOOD,BAD_ORACLE,48.13,48.06,1.427,0.305
sum_sum_sum_2261b2f5694a,81eeb2b9,59.07,77.79,1.3169121381411886,BAD_ORACLE,BAD_ORACLE,54.43,55.17,0.921,0.709
sum_sum_sum_23b40b0be2a8,49c36e1b,162.02,448.48,2.7680533267497838,BAD_ORACLE,BAD_ORACLE,109.54,108.29,0.676,0.241
sum_sum_sum_23c53e2c6899,e7e2fc4e,,134.82,,NUMERICS_WORSE_THAN_COMPILED,BAD_ORACLE,,17.82,,0.132
sum_sum_sum_23ebf74d21f6,6b5bc342,24.32,166.91,6.863075657894736,GOOD,BAD_ORACLE,28.19,27.68,1.159,0.166
sum_sum_sum_275ca61fceb8,ccd5faf2,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_2f5510748eeb,25bd45b5,194.4,1146.78,5.899074074074074,GOOD,BAD_ORACLE,292.74,292.99,1.506,0.255
sum_sum_sum_301d492a313d,ca50fc2e,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_31ea6dc807dd,81e4a7b8,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_33df09c4b328,7635d0ad,171.94,805.86,4.686867511922764,BAD_ORACLE,BAD_ORACLE,107.49,106.27,0.625,0.132
sum_sum_sum_35862d55d69b,5fae49ec,202.59,528.32,2.6078286193790414,GOOD,BAD_ORACLE,229.28,228.45,1.132,0.432
sum_sum_sum_3cac3bbf4e8f,4e21884e,384.86,864.16,2.2453879332744373,AT_FLOOR,BAD_ORACLE,403.65,403.62,1.049,0.467
sum_sum_sum_3d8e3038c144,7e9ab656,7.55,8.13,1.0768211920529802,GOOD,GOOD,13.44,13.89,1.78,1.709
sum_sum_sum_3ff81c8b8d35,6d721589,47.94,204.38,4.263245723821443,GOOD,BAD_ORACLE,84.93,82.98,1.772,0.406
sum_sum_sum_456d637a9bc7,3df80ba2,78.82,277.57,3.521568129916265,BAD_ORACLE,BAD_ORACLE,66.37,65.38,0.842,0.236
sum_sum_sum_46c77e1ef34a,b0f8aad0,65.47,120.86,1.8460363525278753,BAD_ORACLE,BAD_ORACLE,58.24,57.44,0.89,0.475
sum_sum_sum_4aae5698dd79,2f93d7aa,,,,UNVERIFIED_NUMERICS,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_4cd246989343,3847e61c,100.45,1724.48,17.167546042807366,GOOD,BAD_ORACLE,118.46,117.02,1.179,0.068
sum_sum_sum_4ce9013c6e0d,409a14a3,24.38,2044.99,83.87981952420017,GOOD,BAD_ORACLE,40.83,41.06,1.675,0.02
sum_sum_sum_5008e7d7f793,9437dc93,919.49,3876.9,4.216359068614123,BAD_ORACLE,BAD_ORACLE,692.19,695.23,0.753,0.179
sum_sum_sum_51593d0552e5,fd972c32,35.74,102.02,2.8545047565752655,BAD_ORACLE,BAD_ORACLE,30.27,30.27,0.847,0.297
sum_sum_sum_51b3bd5aa388,c8d56283,51.2,101.76,1.9875,BAD_ORACLE,BAD_ORACLE,46.98,47.94,0.918,0.471
sum_sum_sum_565b9b0299d1,02a109be,18.11,56.16,3.101049144119271,GOOD,BAD_ORACLE,19.58,18.43,1.081,0.328
sum_sum_sum_56a68a521d26,730e8332,123.78,764.8,6.178704152528679,BAD_ORACLE,BAD_ORACLE,107.87,108.45,0.872,0.142
sum_sum_sum_57057d0973c9,019a4c87,703.52,1902.75,2.70461394132363,BAD_ORACLE,BAD_ORACLE,390.21,391.2,0.555,0.206
sum_sum_sum_59c5b1609d60,7ba0254f,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_5b2567b5fdd7,0243aeaa,35.23,,,AT_FLOOR,,34.72,,0.985,
sum_sum_sum_5b2567b5fdd7,18835b6c,54.18,,,BAD_ORACLE,,51.1,,0.943,
sum_sum_sum_5b2567b5fdd7,670b1ed7,245.6,,,BAD_ORACLE,,106.27,,0.433,
sum_sum_sum_5b2567b5fdd7,8348e069,195.49,,,BAD_ORACLE,,93.95,,0.481,
sum_sum_sum_5fbbe8587abc,f62c5e26,32.54,108.38,3.3306699446834664,BAD_ORACLE,BAD_ORACLE,22.05,22.62,0.677,0.209
sum_sum_sum_603e69b709ae,9c141705,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_60a418792eff,6c540e4e,67.46,,,BAD_ORACLE,NUMERICS_WORSE_THAN_COMPILED,42.85,,0.635,
sum_sum_sum_6178014c1a1b,99a4c701,665.38,1848.32,2.7778412335808107,BAD_ORACLE,BAD_ORACLE,395.01,409.5,0.594,0.222
sum_sum_sum_65c3d9f36fd9,e3ecf7e0,43.1,9959.39,231.07633410672852,GOOD,BAD_ORACLE,80.77,80.9,1.874,0.008
sum_sum_sum_66b9baf8b40f,5297937a,139.14,372.67,2.6783814862728192,BAD_ORACLE,BAD_ORACLE,98.69,97.79,0.709,0.262
sum_sum_sum_6b160090a678,094119a0,135.04,608.13,4.503332345971565,GOOD,BAD_ORACLE,172.0,169.86,1.274,0.279
sum_sum_sum_7157158c7b49,50c7603a,206.75,8712.19,42.13876662636034,GOOD,BAD_ORACLE,284.64,284.83,1.377,0.033
sum_sum_sum_72ccaeb6654a,a91d4c93,382.85,1249.22,3.26294893561447,BAD_ORACLE,BAD_ORACLE,308.16,307.2,0.805,0.246
sum_sum_sum_748c3850ee18,f2a6d7d1,157.47,175.97,1.1174826951165302,BAD_ORACLE,BAD_ORACLE,104.13,104.29,0.661,0.593
sum_sum_sum_74daaa264688,85287631,13.6,15.49,1.138970588235294,GOOD,AT_FLOOR,15.94,16.0,1.172,1.033
sum_sum_sum_74f116312f8b,40f378b3,243.71,1819.74,7.466825325181568,GOOD,BAD_ORACLE,440.48,442.24,1.807,0.243
sum_sum_sum_77f93c745c34,1de9bf8b,73.41,,,GOOD,,107.46,,1.464,
sum_sum_sum_789f08ef70ab,c8e869b1,34.78,133.18,3.8292121909143186,AT_FLOOR,BAD_ORACLE,34.43,34.46,0.99,0.259
sum_sum_sum_79c321089383,e66c92a5,128.7,1351.58,10.501787101787102,GOOD,BAD_ORACLE,177.82,177.89,1.382,0.132
sum_sum_sum_7ab5c91b014a,801fb66e,44.77,,,BAD_ORACLE,,26.24,,0.586,
sum_sum_sum_7bfe496f3aa5,32cbe7ad,279.55,3475.49,12.432445000894294,AT_FLOOR,BAD_ORACLE,276.45,277.38,0.989,0.08
sum_sum_sum_7c4a1a0a4d8d,fd237320,13.31,58.18,4.371149511645379,GOOD,BAD_ORACLE,17.76,17.79,1.334,0.306
sum_sum_sum_7d7f5082453e,83737dd9,417.76,3466.21,8.297132324779778,BAD_ORACLE,BAD_ORACLE,371.81,372.64,0.89,0.108
sum_sum_sum_7ea3cfe27698,71ddf97f,65.98,954.43,14.465444073961805,GOOD,BAD_ORACLE,74.59,75.36,1.13,0.079
sum_sum_sum_81f672a568a0,05c56638,,226.11,,NUMERICS_WORSE_THAN_COMPILED,BAD_ORACLE,,30.5,,0.135
sum_sum_sum_83f07a242da7,13564432,9.44,12.45,1.31885593220339,GOOD,BAD_ORACLE,11.1,11.07,1.176,0.889
sum_sum_sum_83f07a242da7,c9ab4bb9,9.98,13.92,1.3947895791583165,GOOD,AT_FLOOR,14.78,14.14,1.481,1.016
sum_sum_sum_83f07a242da7,e311375b,13.98,17.15,1.2267525035765379,GOOD,AT_FLOOR,18.11,17.86,1.295,1.041
sum_sum_sum_83f07a242da7,eeb75e7f,,13.18,,NUMERICS_WORSE_THAN_COMPILED,GOOD,,17.95,,1.362
sum_sum_sum_86e661f4be59,641bb11a,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_8a3378108574,b9b3dbcc,51.17,974.91,19.05237443814735,GOOD,BAD_ORACLE,58.43,59.26,1.142,0.061
sum_sum_sum_8adea0bd8df9,e4fe2abf,372.7,2975.9,7.984706198014489,GOOD,BAD_ORACLE,409.54,407.52,1.099,0.137
sum_sum_sum_8f68a97a2af7,b0021f14,9.31,27.68,2.973147153598281,GOOD,BAD_ORACLE,11.17,11.1,1.199,0.401
sum_sum_sum_907cbb3d9f19,356087b1,94.37,312.16,3.307830878457137,AT_FLOOR,BAD_ORACLE,96.13,95.1,1.019,0.305
sum_sum_sum_92943d6eae4c,9eb75afe,291.81,2524.0,8.649463692128439,BAD_ORACLE,BAD_ORACLE,210.88,209.76,0.723,0.083
sum_sum_sum_966b39d54c96,1697adde,41.02,,,GOOD,,59.23,,1.444,
sum_sum_sum_966b39d54c96,34401043,43.87,,,GOOD,,56.32,,1.284,
sum_sum_sum_966b39d54c96,8e6ad081,50.05,,,BAD_ORACLE,,34.56,,0.691,
sum_sum_sum_9ab0961d1fd9,a380a4be,30.66,,,BAD_ORACLE,NUMERICS_WORSE_THAN_COMPILED,25.5,,0.832,
sum_sum_sum_9ae530fb77de,fd33c7c3,17.34,163.36,9.42099192618224,GOOD,BAD_ORACLE,24.64,24.1,1.421,0.148
sum_sum_sum_9b7df2917dda,14a5f5ad,199.68,563.04,2.8197115384615383,GOOD,BAD_ORACLE,303.1,305.02,1.518,0.542
sum_sum_sum_9cc696981073,92596d7a,181.98,982.08,5.396636993076163,BAD_ORACLE,BAD_ORACLE,118.72,118.75,0.652,0.121
sum_sum_sum_9e1e02d0dd86,0b922608,26.4,347.04,13.145454545454546,GOOD,BAD_ORACLE,34.78,35.71,1.318,0.103
sum_sum_sum_9ed7c07e6072,9362191f,238.43,1206.3,5.059346558738413,BAD_ORACLE,BAD_ORACLE,112.45,112.45,0.472,0.093
sum_sum_sum_b703e5a31562,4a97732f,158.62,366.21,2.308725255327197,BAD_ORACLE,BAD_ORACLE,103.52,102.14,0.653,0.279
sum_sum_sum_b925d072e497,8d158a8e,42.53,204.83,4.8161297907359515,AT_FLOOR,BAD_ORACLE,44.48,44.67,1.046,0.218
sum_sum_sum_bb06617cadbd,0d731111,182.11,,,AT_FLOOR,,186.02,,1.021,
sum_sum_sum_be519a2435f2,0d0b1d4e,91.97,401.47,4.365227791671198,BAD_ORACLE,BAD_ORACLE,77.63,79.9,0.844,0.199
sum_sum_sum_be6b9442c621,0ba1fdea,321.41,620.54,1.9306804393142711,AT_FLOOR,BAD_ORACLE,319.26,320.42,0.993,0.516
sum_sum_sum_c0d30ef6f9c5,ac965caa,57.06,5160.96,90.44794952681387,GOOD,BAD_ORACLE,63.42,63.74,1.112,0.012
sum_sum_sum_c304a1364550,4a97732f,181.12,454.66,2.5102694346289756,BAD_ORACLE,BAD_ORACLE,103.42,102.11,0.571,0.225
sum_sum_sum_c3cfd4211c4e,b12d2d03,708.51,3611.49,5.097302790362874,BAD_ORACLE,BAD_ORACLE,446.46,456.61,0.63,0.126
sum_sum_sum_c5cdd9ab78b4,ce179e94,13.82,92.03,6.659189580318379,GOOD,BAD_ORACLE,16.13,15.81,1.167,0.172
sum_sum_sum_cb474de4ede0,4e4a9284,141.15,15839.1,112.21466524973432,GOOD,BAD_ORACLE,323.52,323.46,2.292,0.02
sum_sum_sum_cc4b6a77cc6b,7dd29037,114.21,314.34,2.7522983976884685,BAD_ORACLE,BAD_ORACLE,82.85,83.74,0.725,0.266
sum_sum_sum_d0b0dff4e37d,7c1570d5,155.3,52487.17,337.97276239536376,BAD_ORACLE,BAD_ORACLE,133.06,135.14,0.857,0.003
sum_sum_sum_d0cb44a92f6d,09b68f1c,49.12,,,AT_FLOOR,,48.86,,0.995,
sum_sum_sum_d0cb44a92f6d,3fb352aa,141.34,,,BAD_ORACLE,,105.38,,0.746,
sum_sum_sum_d0cb44a92f6d,8fb12abb,69.41,,,BAD_ORACLE,,54.05,,0.779,
sum_sum_sum_d0cb44a92f6d,a1f869c6,47.97,,,GOOD,,53.25,,1.11,
sum_sum_sum_d0cb44a92f6d,dca7eb09,75.78,,,BAD_ORACLE,,67.42,,0.89,
sum_sum_sum_d2c97d17f3dc,3932aff4,,290667.45,,UNVERIFIED_NUMERICS,BAD_ORACLE,,18834.46,,0.065
sum_sum_sum_d8929373f4db,b2f45dd0,258.08,1399.78,5.42382207067576,BAD_ORACLE,BAD_ORACLE,210.91,212.83,0.817,0.152
sum_sum_sum_d90a5c698770,da5e6ff8,29.18,429.95,14.734407128169979,GOOD,BAD_ORACLE,98.21,101.25,3.365,0.235
sum_sum_sum_d915970dff62,00333af8,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_d9612b876341,930536e2,77.57,429.82,5.541059688023721,AT_FLOOR,BAD_ORACLE,75.42,75.49,0.972,0.176
sum_sum_sum_db49054473fe,df4617bb,821.28,3842.08,4.67816091954023,BAD_ORACLE,BAD_ORACLE,604.16,606.08,0.736,0.158
sum_sum_sum_df15b46bd601,3e32ddcf,7.3,30.5,4.178082191780822,GOOD,BAD_ORACLE,9.86,9.09,1.351,0.298
sum_sum_sum_e39690a4a03d,2394756c,91.68,347.78,3.7934118673647466,BAD_ORACLE,BAD_ORACLE,76.0,71.71,0.829,0.206
sum_sum_sum_e830fd414272,bcddd3bd,18.02,50.02,2.7758046614872365,GOOD,BAD_ORACLE,19.3,19.23,1.071,0.385
sum_sum_sum_ecce309d13e3,1bcea4a2,204.64,2201.57,10.758258405003911,GOOD,BAD_ORACLE,378.85,310.37,1.851,0.141
sum_sum_sum_ed482d857957,f69e9b69,96.45,1933.28,20.044375324002072,GOOD,BAD_ORACLE,244.64,244.64,2.536,0.127
sum_sum_sum_ed793bcaf7cf,9846b7f2,87.78,424.99,4.841535657325131,BAD_ORACLE,BAD_ORACLE,78.75,78.75,0.897,0.185
sum_sum_sum_ee5e53038768,743aa381,128.7,1422.5,11.052836052836053,BAD_ORACLE,BAD_ORACLE,120.61,120.61,0.937,0.085
sum_sum_sum_ef836df37d2d,bdfa8b76,57.22,3608.42,63.06221600838868,GOOD,BAD_ORACLE,60.93,60.99,1.065,0.017
sum_sum_sum_ef8c091a67f7,f3ef90ca,45.12,948.26,21.01640070921986,GOOD,BAD_ORACLE,57.15,59.23,1.267,0.062
sum_sum_sum_f0df0905cd69,0608152d,116.45,2251.49,19.334392443108626,GOOD,BAD_ORACLE,271.33,272.35,2.33,0.121
sum_sum_sum_f34efcbb8bb7,32065934,211.94,1192.1,5.624705105218458,BAD_ORACLE,BAD_ORACLE,157.66,154.56,0.744,0.13
sum_sum_sum_f3a5ea805a22,1dd4e44b,103.26,,,BAD_ORACLE,,65.34,,0.633,
sum_sum_sum_f3a5ea805a22,b60b3745,45.28,,,GOOD,,71.01,,1.568,
sum_sum_sum_f5be9899ede5,b518aad7,815.07,28538.85,35.0139865287644,BAD_ORACLE,BAD_ORACLE,748.61,753.47,0.918,0.026
sum_sum_sum_f661eb9824cf,d5cd1dee,39.26,973.73,24.802088639836985,GOOD,BAD_ORACLE,50.11,48.96,1.276,0.05
sum_sum_sum_f6eef8c5a35a,7e991e0f,83.23,1451.04,17.434098281869517,GOOD,BAD_ORACLE,87.97,87.87,1.057,0.061
sum_sum_sum_f7a87f05bdd2,83d3a980,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
sum_sum_sum_fa89e02bc4cb,535103c6,1109.95,15859.74,14.288697689085094,BAD_ORACLE,BAD_ORACLE,292.61,293.98,0.264,0.019
sum_sum_sum_fe0f5ded79c5,cb38dfd8,157.41,317.47,2.016835016835017,BAD_ORACLE,BAD_ORACLE,145.54,145.18,0.925,0.457
var_mean_004f9a9ea198,536b6e86,48.83,452.51,9.2670489453205,BAD_ORACLE,BAD_ORACLE,36.42,36.64,0.746,0.081
var_mean_01fbd6c1b27f,04503798,35.46,,,AT_FLOOR,,36.38,,1.026,
var_mean_02476d05a5a4,b9dd6ddf,17.5,46.72,2.6697142857142855,GOOD,BAD_ORACLE,19.9,19.78,1.137,0.423
var_mean_02f96287f24b,cfc55f11,40.61,161.66,3.980792908150702,BAD_ORACLE,BAD_ORACLE,36.67,36.74,0.903,0.227
var_mean_0469ab74bf66,274067f9,22.4,,,BAD_ORACLE,,21.18,,0.946,
var_mean_0469ab74bf66,29afe565,55.3,,,GOOD,,69.38,,1.255,
var_mean_0469ab74bf66,f412d821,30.56,,,GOOD,,56.13,,1.837,
var_mean_053e19629a39,55aa5fd0,38.59,,,BAD_ORACLE,,36.61,,0.949,
var_mean_0584ac272c37,d965afe2,15.2,80.61,5.30328947368421,BAD_ORACLE,BAD_ORACLE,14.24,14.3,0.937,0.177
var_mean_05c4919007f9,e5e4b0b5,28.42,,,GOOD,,31.39,,1.105,
var_mean_05c4919007f9,f9c4eb2d,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_06a6aec610f6,01a8f9c7,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
var_mean_06e60cb12bee,7ff155f1,62.37,293.95,4.71300304633638,AT_FLOOR,BAD_ORACLE,61.28,61.31,0.983,0.209
var_mean_06f909d22a3a,bc741f9d,40.54,171.97,4.241983226443019,BAD_ORACLE,BAD_ORACLE,37.73,37.73,0.931,0.219
var_mean_07361cbc8321,1a2bb10a,13.31,80.51,6.0488354620586025,GOOD,BAD_ORACLE,14.02,14.11,1.053,0.175
var_mean_087d5b4f064d,3a80a44f,68.48,294.82,4.305198598130841,GOOD,BAD_ORACLE,93.89,93.89,1.371,0.318
var_mean_08f6231329f7,699e8097,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
var_mean_0ada225c0a04,0b3dc49f,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,17affd46,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,1cea4d76,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,324149d9,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,7f824027,13.09,,,GOOD,,15.97,,1.22,
var_mean_0ada225c0a04,9801ab6a,38.94,,,BAD_ORACLE,,29.54,,0.758,
var_mean_0ada225c0a04,a3e95c29,24.45,,,BAD_ORACLE,,21.41,,0.876,
var_mean_0ada225c0a04,c4bf51cc,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,ceab07f0,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,d1f40ce2,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,d4cc3e3e,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0ada225c0a04,f2c837cd,15.23,,,GOOD,,17.12,,1.124,
var_mean_0ada225c0a04,f2e11670,,,,NUMERICS_WORSE_THAN_COMPILED,,,,,
var_mean_0af75aeb1fe2,55aa5fd0,38.46,106.56,2.7706708268330735,BAD_ORACLE,BAD_ORACLE,36.32,36.45,0.944,0.342
var_mean_0b4143d6fc46,aafbb27e,8.8,30.14,3.425,GOOD,BAD_ORACLE,13.06,12.99,1.484,0.431
var_mean_0cf78904d48a,cfc55f11,38.08,,,AT_FLOOR,,36.61,,0.961,
var_mean_0d6f1eb6e0c6,c414de20,48.06,154.91,3.2232625884311275,BAD_ORACLE,BAD_ORACLE,43.2,42.91,0.899,0.277
var_mean_0e86f1318633,22c184d8,462.62,5262.37,11.375145908088712,AT_FLOOR,BAD_ORACLE,462.69,462.69,1.0,0.088
var_mean_13c233a8b548,88deb8b3,97.38,627.58,6.444649825426167,BAD_ORACLE,BAD_ORACLE,86.98,88.8,0.893,0.141
var_mean_14955ed02f87,a6271911,26.34,209.82,7.965831435079727,BAD_ORACLE,BAD_ORACLE,20.1,20.13,0.763,0.096
var_mean_151f19ad7d23,bc741f9d,37.86,166.85,4.40702588483888,AT_FLOOR,BAD_ORACLE,37.79,36.99,0.998,0.222
var_mean_168aa7e4d819,39fdc80b,45.79,,,GOOD,,50.08,,1.094,
var_mean_1767f6da7869,b5a5c55d,42.3,248.64,5.878014184397164,BAD_ORACLE,BAD_ORACLE,35.04,35.58,0.828,0.143
var_mean_19d8f8be3ff8,bc741f9d,37.79,206.02,5.451706800740937,AT_FLOOR,BAD_ORACLE,38.3,37.6,1.014,0.183
var_mean_1a0a7a562afd,55aa5fd0,38.21,108.48,2.839047369798482,AT_FLOOR,BAD_ORACLE,36.61,36.38,0.958,0.335
var_mean_1a145147e436,dc92a431,15.3,,,GOOD,NUMERICS_WORSE_THAN_COMPILED,17.95,,1.174,
var_mean_1a6ed6dd3962,bf8decda,36.77,,,AT_FLOOR,,38.34,,1.043,
var_mean_1af9add64387,63bebcf6,,,,NUMERICS_WORSE_THAN_COMPILED,NUMERICS_WORSE_THAN_COMPILED,,,,
var_mean_1c3bad3003cb,cfc55f11,37.73,161.79,4.288099655446595,AT_FLOOR,BAD_ORACLE,36.54,36.42,0.969,0.225
var_mean_1d57e5873892,8b5672b4,31.58,302.82,9.58898036732109,BAD_ORACLE,BAD_ORACLE,23.62,22.08,0.748,0.073
var_mean_1e8c0ecafa26,a6271911,27.52,,,BAD_ORACLE,NUMERICS_WORSE_THAN_COMPILED,17.34,,0.63,
var_mean_1f68e5f6c601,ba44cc6a,47.9,,,AT_FLOOR,,46.02,,0.961,
var_mean_1f68e5f6c601,f8dbfbf1,76.61,,,BAD_ORACLE,,62.72,,0.819,
var_mean_1fc57d20f910,726994b7,40.74,,,BAD_ORACLE,,38.66,,0.949,
var_mean_21faaccf749d,1398f333,13.89,,,BAD_ORACLE,,13.06,,0.94,
var_mean_21faaccf749d,3871c2e1,21.92,,,BAD_ORACLE,,18.14,,0.828,
var_mean_21faaccf749d,a565199e,21.18,,,BAD_ORACLE,,15.2,,0.718,
var_mean_21faaccf749d,b2a77780,63.04,,,BAD_ORACLE,,38.82,,0.616,
var_mean_21faaccf749d,ca0eabd2,34.5,,,BAD_ORACLE,,23.36,,0.677,
var_mean_21faaccf749d,cbab746f,21.34,,,GOOD,,22.98,,1.076,
var_mean_221aed5431d8,bc741f9d,36.45,167.84,4.604663923182441,GOOD,BAD_ORACLE,38.37,37.79,1.053,0.225
var_mean_232f8ebe7430,d429ff7b,67.14,398.18,5.930592791182604,AT_FLOOR,BAD_ORACLE,67.36,67.33,1.003,0.169
var_mean_2336bccf950b,cfc55f11,38.27,,,AT_FLOOR,,36.61,,0.957,
var_mean_247c7d9796c4,1b4e0bc8,9.54,22.18,2.3249475890985325,AT_FLOOR,BAD_ORACLE,9.86,9.86,1.034,0.444
var_mean_25c71e7fbc96,2802cf0f,31.68,108.45,3.4232954545454546,BAD_ORACLE,BAD_ORACLE,22.24,21.92,0.702,0.202
var_mean_25e302386921,cfc55f11,,161.7,,,BAD_ORACLE,,36.61,,0.226
var_mean_265507cb5c7e,f4a631aa,37.73,195.33,5.177047442353565,GOOD,BAD_ORACLE,45.79,45.6,1.214,0.233
var_mean_28b0ef07dcb9,3fdaed2a,7.9,,,AT_FLOOR,NUMERICS_WORSE_THAN_COMPILED,7.68,,0.972,
